source_group,source_file,source_row_no,center_attack_bias_label,center_head_rate,condition_race_count,course,course2_bias_label,course2_head_rate,course3_head_rate,course4_head_rate,decided_course,escape_1_rate,finish_order,first_count,first_lift,first_rate,hit_rate_in_condition,in3_count,in3_lift,in3_rate,in_escape_bias_label,kimarite_group,outer_3rd_bias_label,outside_3rd_rate,prior_race_count,race_count,race_date,race_no,race_time_band,recent3_1_head_rate,recent3_center_head_rate,recent3_outer_3rd_rate,recent3_roughness_rate,reliability_rank,roughness_bias_label,same_day_trend_label,sample_warning,second_count,second_lift,second_rate,starts,third_count,third_lift,third_rate,tide_condition_label,tide_phase,tide_strength,today_1_escape_rate,today_1_head_lift,today_1_head_rate,today_center_attack_win_rate,today_center_head_lift,today_center_head_rate,today_course2_sashi_win_rate,today_course2_top2_lift,today_course2_top2_rate,today_course2_win_rate,today_inside_lost_rate,today_main_kimarite,today_main_kimarite_rate,today_outer_3rd_lift,today_outer_3rd_rate,today_outer_head_rate,today_outer_in3_rate,today_roughness_lift,today_roughness_rate,water_condition_label,wave_band,wave_height,weather,wind_direction,wind_direction_group,wind_speed,wind_speed_band
surface_development,heiwajima_tide_condition_db_v1.2.csv,74,,0.0,,2,,0.1757,0.0,0.0,,0.0,,26,0.006,0.1757,,82,-0.0404,0.5541,,,,0.0,,,,,early,,,,,A,,,,30,-0.0246,0.2027,148,26,-0.0219,0.1757,rising_normal,rising_tide_middle,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,75,,0.0884,,3,,0.0,0.0884,0.0,,0.0,,13,-0.0612,0.0884,,66,-0.0764,0.449,,,,0.0,,,,,late,,,,,A,,,,22,-0.0417,0.1497,147,31,0.0265,0.2109,rising_normal,rising_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,76,,0.0476,,4,,0.0,0.0,0.0476,,0.0,,7,-0.0793,0.0476,,69,-0.0173,0.4694,,,,0.0,,,,,late,,,,,A,,,,27,0.0042,0.1837,147,35,0.0578,0.2381,rising_normal,rising_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,77,,0.1701,,4,,0.0,0.0,0.1701,,0.0,,25,0.0432,0.1701,,76,0.0303,0.517,,,,0.0,,,,,early,,,,,A,,,,30,0.0246,0.2041,147,21,-0.0374,0.1429,rising_normal,rising_tide_middle,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,78,,0.1918,,3,,0.0,0.1918,0.0,,0.0,,28,0.0422,0.1918,,82,0.0362,0.5616,,,,0.0,,,,,early,,,,,A,,,,16,-0.0818,0.1096,146,38,0.0759,0.2603,rising_normal,rising_tide_middle,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,79,,0.0,,2,,0.2,0.0,0.0,,0.0,,29,0.0303,0.2,,83,-0.0221,0.5724,,,,0.0,,,,,early,,,,,A,,,,31,-0.0135,0.2138,145,23,-0.039,0.1586,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,80,,0.0,,1,,0.0,0.0,0.0,,0.4056,,58,-0.0469,0.4056,,110,0.0078,0.7692,,,,0.0,,,,,early,,,,,A,,,,28,0.0027,0.1958,143,24,0.052,0.1678,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,81,,0.1399,,3,,0.0,0.1399,0.0,,0.0,,20,-0.0097,0.1399,,80,0.034,0.5594,,,,0.0,,,,,early,,,,,A,,,,26,-0.0096,0.1818,143,34,0.0534,0.2378,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,82,,0.0,,6,,0.0,0.0,0.0,,0.0,,5,-0.0088,0.035,,41,-0.0275,0.2867,,,,0.1399,,,,,early,,,,,A,,,,16,0.0142,0.1119,143,20,-0.0327,0.1399,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,83,,0.169,,4,,0.0,0.0,0.169,,0.0,,24,0.0421,0.169,,72,0.0203,0.507,,,,0.0,,,,,early,,,,,A,,,,24,-0.0105,0.169,142,24,-0.0113,0.169,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,84,,0.0,,5,,0.0,0.0,0.0,,0.0,,10,-0.0044,0.0714,,52,0.0013,0.3714,,,,0.15,,,,,early,,,,,A,,,,21,0.0216,0.15,140,21,-0.0159,0.15,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,85,,0.0,,2,,0.1765,0.0,0.0,,0.0,,24,0.0068,0.1765,,83,0.0158,0.6103,,,,0.0,,,,,late,,,,,A,,,,35,0.0301,0.2574,136,24,-0.0211,0.1765,rising_strong,rising_tide_early,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,86,,0.0,,6,,0.0,0.0,0.0,,0.0,,2,-0.0291,0.0147,,35,-0.0568,0.2574,,,,0.1985,,,,,late,,,,,A,,,,6,-0.0536,0.0441,136,27,0.0259,0.1985,rising_strong,rising_tide_early,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,87,,0.1037,,3,,0.0,0.1037,0.0,,0.0,,14,-0.0459,0.1037,,71,0.0005,0.5259,,,,0.0,,,,,late,,,,,A,,,,30,0.0308,0.2222,135,27,0.0156,0.2,rising_strong,rising_tide_early,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,88,,0.1185,,4,,0.0,0.0,0.1185,,0.0,,16,-0.0084,0.1185,,70,0.0318,0.5185,,,,0.0,,,,,late,,,,,A,,,,22,-0.0165,0.163,135,32,0.0567,0.237,rising_strong,rising_tide_early,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,89,,0.0,,1,,0.0,0.0,0.0,,0.5448,,73,0.0923,0.5448,,111,0.067,0.8284,,,,0.0,,,,,late,,,,,A,,,,33,0.0532,0.2463,134,5,-0.0785,0.0373,rising_strong,rising_tide_early,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,90,,0.0,,2,,0.1429,0.0,0.0,,0.0,,19,-0.0268,0.1429,,76,-0.0231,0.5714,,,,0.0,,,,,late,,,,,A,,,,37,0.0509,0.2782,133,20,-0.0472,0.1504,falling_normal,falling_tide_middle,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,91,,0.0902,,4,,0.0,0.0,0.0902,,0.0,,12,-0.0367,0.0902,,50,-0.1108,0.3759,,,,0.0,,,,,late,,,,,A,,,,16,-0.0592,0.1203,133,22,-0.0149,0.1654,falling_normal,falling_tide_middle,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,92,,0.0,,5,,0.0,0.0,0.0,,0.0,,14,0.0295,0.1053,,51,0.0134,0.3835,,,,0.1955,,,,,late,,,,,A,,,,11,-0.0457,0.0827,133,26,0.0296,0.1955,falling_normal,falling_tide_middle,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,93,,0.0,,5,,0.0,0.0,0.0,,0.0,,8,-0.0152,0.0606,,41,-0.0595,0.3106,,,,0.1667,,,,,late,,,,,A,,,,11,-0.0451,0.0833,132,22,0.0008,0.1667,rising_strong,rising_tide_early,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,94,,0.1374,,3,,0.0,0.1374,0.0,,0.0,,18,-0.0122,0.1374,,66,-0.0216,0.5038,,,,0.0,,,,,late,,,,,A,,,,28,0.0223,0.2137,131,20,-0.0317,0.1527,falling_normal,falling_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,95,,0.0992,,3,,0.0,0.0992,0.0,,0.0,,13,-0.0504,0.0992,,72,0.0242,0.5496,,,,0.0,,,,,late,,,,,A,,,,36,0.0834,0.2748,131,23,-0.0088,0.1756,falling_normal,falling_tide_middle,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,96,,0.0687,,4,,0.0,0.0,0.0687,,0.0,,9,-0.0582,0.0687,,58,-0.044,0.4427,,,,0.0,,,,,early,,,,,A,,,,25,0.0113,0.1908,131,24,0.0029,0.1832,falling_strong,falling_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,97,,0.0,,6,,0.0,0.0,0.0,,0.0,,11,0.0402,0.084,,41,-0.0012,0.313,,,,0.1527,,,,,early,,,,,A,,,,10,-0.0214,0.0763,131,20,-0.0199,0.1527,falling_strong,falling_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,98,,0.0,,2,,0.1462,0.0,0.0,,0.0,,19,-0.0235,0.1462,,79,0.0132,0.6077,,,,0.0,,,,,late,,,,,A,,,,31,0.0112,0.2385,130,29,0.0255,0.2231,falling_normal,falling_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,99,,0.0,,6,,0.0,0.0,0.0,,0.0,,2,-0.0284,0.0154,,41,0.0012,0.3154,,,,0.2308,,,,,late,,,,,A,,,,9,-0.0285,0.0692,130,30,0.0582,0.2308,falling_normal,falling_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,100,,0.0,,6,,0.0,0.0,0.0,,0.0,,3,-0.0207,0.0231,,37,-0.0296,0.2846,,,,0.1846,,,,,late,,,,,A,,,,10,-0.0208,0.0769,130,24,0.012,0.1846,falling_normal,falling_tide_middle,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,101,,0.0,,2,,0.2077,0.0,0.0,,0.0,,27,0.038,0.2077,,80,0.0209,0.6154,,,,0.0,,,,,early,,,,,A,,,,28,-0.0119,0.2154,130,25,-0.0053,0.1923,falling_strong,falling_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,102,,0.0,,5,,0.0,0.0,0.0,,0.0,,18,0.0637,0.1395,,54,0.0485,0.4186,,,,0.155,,,,,early,,,,,A,,,,16,-0.0044,0.124,129,20,-0.0109,0.155,falling_strong,falling_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,103,,0.0,,1,,0.0,0.0,0.0,,0.5625,,72,0.11,0.5625,,113,0.1214,0.8828,,,,0.0,,,,,late,,,,,A,,,,23,-0.0134,0.1797,128,18,0.0248,0.1406,falling_normal,falling_tide_middle,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,104,,0.0,,1,,0.0,0.0,0.0,,0.3516,,45,-0.1009,0.3516,,97,-0.0036,0.7578,,,,0.0,,,,,early,,,,,A,,,,36,0.0881,0.2812,128,16,0.0092,0.125,falling_strong,falling_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,105,,0.1719,,3,,0.0,0.1719,0.0,,0.0,,22,0.0223,0.1719,,66,-0.0098,0.5156,,,,0.0,,,,,early,,,,,A,,,,17,-0.0586,0.1328,128,27,0.0265,0.2109,falling_strong,falling_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,106,,0.0,,1,,0.0,0.0,0.0,,0.5748,,73,0.1223,0.5748,,104,0.0575,0.8189,,,,0.0,,,,,late,,,,,A,,,,22,-0.0199,0.1732,127,9,-0.0449,0.0709,falling_normal,falling_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,107,,0.1024,,4,,0.0,0.0,0.1024,,0.0,,13,-0.0245,0.1024,,55,-0.0536,0.4331,,,,0.0,,,,,late,,,,,A,,,,24,0.0095,0.189,127,18,-0.0386,0.1417,falling_normal,falling_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,108,,0.0,,5,,0.0,0.0,0.0,,0.0,,6,-0.0282,0.0476,,47,0.0029,0.373,,,,0.1905,,,,,late,,,,,A,,,,17,0.0065,0.1349,126,24,0.0246,0.1905,falling_normal,falling_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,109,,0.0982,,3,,0.0,0.0982,0.0,,0.0,,11,-0.0514,0.0982,,56,-0.0254,0.5,,,,0.0,,,,,late,,,,,A,,,,25,0.0318,0.2232,112,20,-0.0058,0.1786,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,110,,0.0,,5,,0.0,0.0,0.0,,0.0,,5,-0.0312,0.0446,,36,-0.0487,0.3214,,,,0.1518,,,,,late,,,,,A,,,,14,-0.0034,0.125,112,17,-0.0141,0.1518,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,111,,0.0,,1,,0.0,0.0,0.0,,0.6306,,70,0.1781,0.6306,,97,0.1125,0.8739,,,,0.0,,,,,late,,,,,A,,,,17,-0.0399,0.1532,111,10,-0.0257,0.0901,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,112,,0.0909,,4,,0.0,0.0,0.0909,,0.0,,10,-0.036,0.0909,,48,-0.0503,0.4364,,,,0.0,,,,,late,,,,,A,,,,20,0.0023,0.1818,110,18,-0.0167,0.1636,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,113,,0.0,,2,,0.1376,0.0,0.0,,0.0,,15,-0.0321,0.1376,,67,0.0202,0.6147,,,,0.0,,,,,late,,,,,A,,,,29,0.0388,0.2661,109,23,0.0134,0.211,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,114,,0.0,,6,,0.0,0.0,0.0,,0.0,,2,-0.0255,0.0183,,35,0.0069,0.3211,,,,0.2294,,,,,late,,,,,A,,,,8,-0.0243,0.0734,109,25,0.0568,0.2294,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,115,,0.0,,1,,0.0,0.0,0.0,,0.4019,,43,-0.0506,0.4019,,78,-0.0324,0.729,,,,0.0,,,,,middle,,,,,A,,,,21,0.0032,0.1963,107,14,0.015,0.1308,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,116,,0.0,,2,,0.1589,0.0,0.0,,0.0,,17,-0.0108,0.1589,,58,-0.0524,0.5421,,,,0.0,,,,,middle,,,,,A,,,,17,-0.0684,0.1589,107,24,0.0267,0.2243,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,117,,0.0,,6,,0.0,0.0,0.0,,0.0,,2,-0.0251,0.0187,,24,-0.0899,0.2243,,,,0.0935,,,,,middle,,,,,A,,,,12,0.0144,0.1121,107,10,-0.0791,0.0935,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,118,,0.2547,,3,,0.0,0.2547,0.0,,0.0,,27,0.1051,0.2547,,63,0.0689,0.5943,,,,0.0,,,,,middle,,,,,A,,,,15,-0.0499,0.1415,106,21,0.0137,0.1981,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,119,,0.0762,,4,,0.0,0.0,0.0762,,0.0,,8,-0.0507,0.0762,,61,0.0943,0.581,,,,0.0,,,,,middle,,,,,A,,,,26,0.0681,0.2476,105,27,0.0768,0.2571,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,120,,0.0,,5,,0.0,0.0,0.0,,0.0,,11,0.029,0.1048,,40,0.0109,0.381,,,,0.1143,,,,,middle,,,,,A,,,,17,0.0335,0.1619,105,12,-0.0516,0.1143,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,121,,0.0,,2,,0.2019,0.0,0.0,,0.0,,21,0.0322,0.2019,,63,0.0113,0.6058,,,,0.0,,,,,late,,,,,A,,,,18,-0.0542,0.1731,104,24,0.0332,0.2308,low_tide_near,low_tide_near,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,122,,0.0,,1,,0.0,0.0,0.0,,0.4369,,45,-0.0156,0.4369,,84,0.0541,0.8155,,,,0.0,,,,,late,,,,,A,,,,27,0.069,0.2621,103,12,0.0007,0.1165,low_tide_near,low_tide_near,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,123,,0.1359,,3,,0.0,0.1359,0.0,,0.0,,14,-0.0137,0.1359,,51,-0.0303,0.4951,,,,0.0,,,,,late,,,,,A,,,,21,0.0125,0.2039,103,16,-0.0291,0.1553,low_tide_near,low_tide_near,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,124,,0.1068,,4,,0.0,0.0,0.1068,,0.0,,11,-0.0201,0.1068,,49,-0.011,0.4757,,,,0.0,,,,,late,,,,,A,,,,17,-0.0145,0.165,103,21,0.0236,0.2039,low_tide_near,low_tide_near,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,125,,0.2,,4,,0.0,0.0,0.2,,0.0,,20,0.0731,0.2,,56,0.0733,0.56,,,,0.0,,,,,middle,,,,,A,,,,17,-0.0095,0.17,100,19,0.0097,0.19,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,126,,0.0,,1,,0.0,0.0,0.0,,0.4444,,44,-0.0081,0.4444,,77,0.0164,0.7778,,,,0.0,,,,,middle,,,,,B,,,,25,0.0594,0.2525,99,8,-0.035,0.0808,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,127,,0.0,,5,,0.0,0.0,0.0,,0.0,,4,-0.0354,0.0404,,36,-0.0065,0.3636,,,,0.2222,,,,,middle,,,,,B,,,,10,-0.0274,0.101,99,22,0.0563,0.2222,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,128,,0.0,,6,,0.0,0.0,0.0,,0.0,,4,-0.0034,0.0404,,35,0.0393,0.3535,,,,0.202,,,,,late,,,,,B,,,,11,0.0134,0.1111,99,20,0.0294,0.202,low_tide_near,low_tide_near,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,129,,0.0,,2,,0.2041,0.0,0.0,,0.0,,20,0.0344,0.2041,,57,-0.0129,0.5816,,,,0.0,,,,,middle,,,,,B,,,,20,-0.0232,0.2041,98,17,-0.0241,0.1735,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,130,,0.0,,6,,0.0,0.0,0.0,,0.0,,4,-0.003,0.0408,,26,-0.0489,0.2653,,,,0.1531,,,,,middle,,,,,B,,,,7,-0.0263,0.0714,98,15,-0.0195,0.1531,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,131,,0.0,,5,,0.0,0.0,0.0,,0.0,,9,0.016,0.0918,,30,-0.064,0.3061,,,,0.1122,,,,,late,,,,,B,,,,10,-0.0264,0.102,98,11,-0.0537,0.1122,low_tide_near,low_tide_near,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,132,,0.0833,,3,,0.0,0.0833,0.0,,0.0,,8,-0.0663,0.0833,,48,-0.0254,0.5,,,,0.0,,,,,middle,,,,,B,,,,21,0.0274,0.2188,96,19,0.0135,0.1979,falling_normal,falling_tide_early,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,133,,0.0,,2,,0.1158,0.0,0.0,,0.0,,11,-0.0539,0.1158,,60,0.0371,0.6316,,,,0.0,,,,,late,,,,,B,,,,28,0.0674,0.2947,95,21,0.0235,0.2211,high_tide_near,high_tide_near,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,134,,0.0947,,4,,0.0,0.0,0.0947,,0.0,,9,-0.0322,0.0947,,46,-0.0025,0.4842,,,,0.0,,,,,late,,,,,B,,,,23,0.0626,0.2421,95,14,-0.0329,0.1474,high_tide_near,high_tide_near,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,135,,0.0,,6,,0.0,0.0,0.0,,0.0,,3,-0.0122,0.0316,,23,-0.0721,0.2421,,,,0.1579,,,,,late,,,,,B,,,,5,-0.0451,0.0526,95,15,-0.0147,0.1579,high_tide_near,high_tide_near,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,136,,0.0,,1,,0.0,0.0,0.0,,0.5532,,52,0.1007,0.5532,,79,0.079,0.8404,,,,0.0,,,,,late,,,,,B,,,,17,-0.0122,0.1809,94,10,-0.0094,0.1064,high_tide_near,high_tide_near,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,137,,0.1702,,3,,0.0,0.1702,0.0,,0.0,,16,0.0206,0.1702,,43,-0.068,0.4574,,,,0.0,,,,,late,,,,,B,,,,11,-0.0744,0.117,94,16,-0.0142,0.1702,high_tide_near,high_tide_near,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,138,,0.0,,5,,0.0,0.0,0.0,,0.0,,5,-0.0226,0.0532,,37,0.0235,0.3936,,,,0.2128,,,,,late,,,,,B,,,,12,-0.0007,0.1277,94,20,0.0469,0.2128,high_tide_near,high_tide_near,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,139,,0.0,,2,,0.119,0.0,0.0,,0.0,,10,-0.0507,0.119,,44,-0.0707,0.5238,,,,0.0,,,,,early,,,,,B,,,,14,-0.0606,0.1667,84,20,0.0405,0.2381,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,140,,0.1429,,3,,0.0,0.1429,0.0,,0.0,,12,-0.0067,0.1429,,50,0.0698,0.5952,,,,0.0,,,,,early,,,,,B,,,,20,0.0467,0.2381,84,18,0.0299,0.2143,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,141,,0.0,,5,,0.0,0.0,0.0,,0.0,,9,0.0326,0.1084,,37,0.0757,0.4458,,,,0.1807,,,,,early,,,,,B,,,,13,0.0282,0.1566,83,15,0.0148,0.1807,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,142,,0.0,,6,,0.0,0.0,0.0,,0.0,,2,-0.0197,0.0241,,22,-0.0491,0.2651,,,,0.1205,,,,,early,,,,,B,,,,10,0.0228,0.1205,83,10,-0.0521,0.1205,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,143,,0.0,,1,,0.0,0.0,0.0,,0.4878,,40,0.0353,0.4878,,61,-0.0175,0.7439,,,,0.0,,,,,early,,,,,B,,,,15,-0.0102,0.1829,82,6,-0.0426,0.0732,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,144,,0.1341,,4,,0.0,0.0,0.1341,,0.0,,11,0.0072,0.1341,,38,-0.0233,0.4634,,,,0.0,,,,,early,,,,,B,,,,12,-0.0332,0.1463,82,15,0.0026,0.1829,rising_normal,rising_tide_late,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,145,,0.0,,2,,0.1757,0.0,0.0,,0.0,,13,0.006,0.1757,,50,0.0812,0.6757,,,,0.0,,,,,early,,,,,B,,,,22,0.07,0.2973,74,15,0.0051,0.2027,rising_strong,rising_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,146,,0.1507,,4,,0.0,0.0,0.1507,,0.0,,11,0.0238,0.1507,,36,0.0065,0.4932,,,,0.0,,,,,early,,,,,B,,,,14,0.0123,0.1918,73,11,-0.0296,0.1507,rising_strong,rising_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,147,,0.0,,6,,0.0,0.0,0.0,,0.0,,2,-0.0164,0.0274,,25,0.0283,0.3425,,,,0.1918,,,,,early,,,,,B,,,,9,0.0256,0.1233,73,14,0.0192,0.1918,rising_strong,rising_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,148,,0.0,,1,,0.0,0.0,0.0,,0.3333,,24,-0.1192,0.3333,,46,-0.1225,0.6389,,,,0.0,,,,,early,,,,,B,,,,10,-0.0542,0.1389,72,12,0.0509,0.1667,rising_strong,rising_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
surface_development,heiwajima_tide_condition_db_v1.2.csv,149,,0.1972,,3,,0.0,0.1972,0.0,,0.0,,14,0.0476,0.1972,,36,-0.0184,0.507,,,,0.0,,,,,early,,,,,B,,,,13,-0.0083,0.1831,71,9,-0.0576,0.1268,rising_strong,rising_tide_middle,strong,,,,,,,,,,,,,,,,,,,,,,,,,,,
